firm_names,data_year,match_name,,word,count
STE MAGHRERINE EQUIPEMENT DOMESTIQUE (10),2014,STE MAGHREBINE EQUIPEMENT DOMESTIQUE- MED  (8),,V1488,1
STE MAGHREBINE EQUIPEMENT DOMESTIQUE- MED  (8),2016,STE MAGHREBINE EQUIPEMENT DOMESTIQUE- MED  (8),,V1488,0.873563218
PLASTISS,2014,PLASTISS,,V1489,1
SOTRAPIL,2016,,,V1489,0.75
SOTRAPIL,2015,,,V1489,0.75
TUNISIE LEASING,2016,TUNISIE LEASING,,V149,1
TUNISIE LEASING,2015,TUNISIE LEASING,,V149,1
TUNISIE LEASING,2014,TUNISIE LEASING,,V149,1
ASSURCREDIT,2014,ASSURCREDIT,,V1490,1
SERVITRADE,2016,,,V1490,0.761904762
SERVITRADE,2015,,,V1490,0.761904762
MD CONFECTION,2014,MD CONFECTION,,V1491,1
MB CONFECTION,2016,MB CONFECTION,,V1491,0.923076923
OFFICE DEVELOPPEMENT RJIM MAATOUG KERILI,2014,OFFICE DEVELOPPEMENT RJIM MAATOUG KEBILI,,V1492,1
OFFICE DEVELOPPEMENT RJIM MAATOUG KEBILI,2015,OFFICE DEVELOPPEMENT RJIM MAATOUG KEBILI,,V1492,0.975
OFFICE DEVELOPPEMENT SUD,2014,OFFICE DEVELOPPEMENT SUD,,V1493,1
OFFICE DEVELOPPEMENT NORD-OUEST,2015,,,V1493,0.872727273
OFFICE DEVELOPPEMENT DU NORD-OUEST,2016,,,V1493,0.827586207
CYLAEI ELECTRIC,2014,CYLAEI ELECTRIC,,V1494,1
SOTECA ELECTRIC,2016,,,V1494,0.8
ROMAR,2014,COMAR,,V1495,1
COMAR,2016,COMAR,,V1495,0.8
COMAR,2015,COMAR,,V1495,0.8
COMPAGNIE TUNISIE DE MEURLE,2014,COMPAGNIE TUNISIE DE MEUBLE,,V1496,1
COMPAGNIE TUNISIE DE MEUBLE,2015,COMPAGNIE TUNISIE DE MEUBLE,,V1496,0.962962963
AGENCE NATIONAEE CERIII. ELECTRONIQUE,2014,AGENCE NAT CERTIFI.ELECTRONIQUE-ANCE,,V1497,1
AGENCE NAT CERTIFI.ELECTRONIQUE-ANCE,2015,AGENCE NAT CERTIFI.ELECTRONIQUE-ANCE,,V1497,0.876712329
