firm_names,data_year,word,count
CENTRALE MATERIEL EQUIPEMENT- CME (17),2015,V1297,0.8484848484848485
CENTRALE MATERIEL EQUIPEMENT- CME  (19),2016,V1297,0.835820895522388
ETABLISSEMENT ZOUARI,2014,V1298,1.0
ETABLISSEMENT ZOUARI (18),2016,V1298,0.8888888888888888
ETABLISSEMENT ZOUARI (18),2015,V1298,0.8888888888888888
CIE AFRICAINE PEINTURES IND,2014,V1299,1.0
AGENCE FONCIERE INDUSTRIELLE- AFI,2016,V1299,0.8333333333333334
LEONI TUNISIA GROUP,2016,V13,1.0
LEONI TUNISIA GROUP,2015,V13,1.0
LEONI TUNISIA GROUP,2014,V13,1.0
COMET,2016,V130,1.0
STECOM,2015,V130,0.9090909090909091
HOTEL NOURI PALACE,2014,V1300,1.0
HOTEL NOURI PALACE (19),2016,V1300,0.8780487804878049
HOTEL NOURI PALACE (17),2015,V1300,0.8780487804878049
DEMCO KNITWEAR,2015,V1301,1.0
DEMCO KNITWEAR,2014,V1301,1.0
STE DEMCO KNITWEAR,2016,V1301,0.875
HOTEL PALACE,2014,V1302,1.0
COMPAGNIE EROMAGERE (4),2014,V1303,1.0
COMPAGNIE FROMAGERE (5),2015,V1303,0.9130434782608696
COMPAGNIE FROMAGERE  (5),2016,V1303,0.8936170212765957
TRANSPORT DE SAHEL,2014,V1304,1.0
STE TRANSPORT DU SAHEL,2015,V1304,0.9
ENTREPRISE MOHAMED HSAN,2016,V1304,0.7804878048780488
SEE NOEVELLE ACCEMILATEER NOER,2014,V1305,1.0
GROUPE OXIA,2015,V1306,1.0
GROUPE OXIA,2014,V1306,1.0
GROUPE AMORIM,2016,V1306,0.8333333333333334
STE TOURISTIQUE MANSOUR TABARKA,2014,V1307,1.0
STE TOURISTIQUE MANSOUR TABARKA- COGIT (14),2015,V1307,0.8378378378378378
MAGHREB INDESTRIE PLASTIQEES,2014,V1308,1.0
PHARMACIE CENTRALE DE TUNISIE,2016,V1308,0.8070175438596492
PHARMACIE CENTRALE DE TUNISIE,2015,V1308,0.8070175438596492
SOCIETE TNNE DE SEC IU - STS,2014,V1309,1.0
STE TNNE ENGRAIS CHIMIQUES - STEC,2015,V1309,0.819672131147541
ETABLISSEMENT ZOUARI (18),2016,V131,1.0
ETABLISSEMENT ZOUARI (18),2015,V131,1.0
ETABLISSEMENT ZOUARI,2014,V131,0.8888888888888888
CARTONNEIUE TENISIENNE,2014,V1310,1.0
CARTONNERIE TUNISIENNE,2016,V1310,0.9545454545454546
CARTONNERIE TUNISIENNE,2015,V1310,0.9545454545454546
ELEONETECH (11),2014,V1311,1.0
ELEONETECH (10),2015,V1311,0.9333333333333333
ELEONETECH  (9),2016,V1311,0.8666666666666667
GEI (9),2014,V1312,1.0
GEI  (10),2016,V1312,0.75
SIED (19),2015,V1312,0.75
VLB LINGERIE TENISIE,2014,V1313,1.0
VFB LINGERIE TUNISIE,2015,V1313,0.9
ARAB INTERNATIONAL LEASE,2015,V1314,1.0
ARAB INTERNATIONAL LEASE,2014,V1314,1.0
ARAB TUNISIAN LEASE-ATL,2016,V1314,0.851063829787234
ABV TENISIE (13),2014,V1315,1.0
ABV TUNISIE (11),2015,V1315,0.875
ABV TUNISIE  (12),2016,V1315,0.8484848484848485
GROEPE AEMIA REFRIGERATION,2014,V1316,1.0
GROUPE ALMIA REFRIGERATION,2015,V1316,0.9230769230769231
NCI (15),2015,V1317,1.0
NCI (15),2014,V1317,1.0
NCI  (17),2016,V1317,0.8235294117647058
SEE EMBAELAGE SAHEL,2014,V1318,1.0
STE EMBALLAGE SAHEL,2016,V1318,0.8947368421052632
STE EMBALLAGE SAHEL,2015,V1318,0.8947368421052632
PANOBOIS (12),2015,V1319,1.0
PANOBOIS (12),2014,V1319,1.0
PANOBOIS  (11),2016,V1319,0.8888888888888888
STE CONST METAL NAVALES INDUSTRIELLES- SOCOMENIN,2016,V132,1.0
STE CONST METAL NAVALES INDUSTRIELLES - SOCOMENIN,2015,V132,0.9896907216494846
STE CONST METALIQUES NAVALESINDUSTRIELLES - SOCOMENIN,2014,V132,0.9504950495049505
SEE TNNE ACCEMELATEER NOER,2014,V1320,1.0
STE TNNE ACCUMULATEUR NOUR,2015,V1320,0.8076923076923077
SEE REGIONAEE TRANSPORT BIZERTE,2014,V1321,1.0
STE REGIONALE TRANSPORT BIZERTE,2016,V1321,0.935483870967742
STE REGIONALE TRANSPORT BIZERTE,2015,V1321,0.935483870967742
SERVITRA,2016,V1322,1.0
SERVITRA,2015,V1322,1.0
SERVITRA,2014,V1322,1.0
SEE NOER DISTRIBETION,2014,V1323,1.0
STE NOUR DISTRIBUTION,2015,V1323,0.8571428571428572
REGIE NATIONALE ALCOOLS,2015,V1324,1.0
REGIE NATIONALE ALCOOLS,2014,V1324,1.0
AMADEES TENISIE (5),2014,V1325,1.0
AMADEUS TUNISIE (6),2015,V1325,0.8421052631578947
AMADEUS TUNISIE,2016,V1325,0.7647058823529411
EMS (15),2015,V1326,1.0
EMS (15),2014,V1326,1.0
SERVTTRADE,2014,V1327,1.0
SERVITRADE,2016,V1327,0.9
SERVITRADE,2015,V1327,0.9
BIENS EQUIPEMENTS HOTELIERES - BEH,2014,V1328,1.0
BIENS EQUIPEMENTS HOTELIERES- BEH,2015,V1328,0.9850746268656716
BIENS EQUIPEMENTS HOTELIERS-BEH,2016,V1328,0.9538461538461538
SEE EL HAMMAM (13),2014,V1329,1.0
STE EL HAMMAM (11),2015,V1329,0.8888888888888888
STE EL HAMMAM  (12),2016,V1329,0.8648648648648649
INDUSTRIELLE DES TEXTILES,2016,V133,1.0
INDUSTRIELLE DES TEXTILES,2015,V133,1.0
INDUSTRIELLE DES TEXTILES,2014,V133,1.0
SODIMAC (15),2015,V1330,1.0
SODIMAC (15),2014,V1330,1.0
SODIMAC  (17),2016,V1330,0.88
SIPS (15),2014,V1331,1.0
SOFAP (15),2015,V1331,0.736842105263158
GIAS DISTRIBETION (9),2014,V1332,1.0
GIAS DISTRIBUTION (9),2015,V1332,0.9523809523809523
COMETE ENGINEERING,2016,V1333,1.0
COMETE ENGINEERING,2015,V1333,1.0
COMETE ENGINEERING,2014,V1333,1.0
BITS INEORMATIQEE,2014,V1334,1.0
BITS INFORMATIQUE,2015,V1334,0.8823529411764706
ISTITHMAR EQUIPEMENT,2016,V1334,0.8108108108108107
TENISIE VAEEEIIS,2014,V1335,1.0
SNIT CENTRE SOESSE,2014,V1336,1.0
SNIT CENTRE SOUSSE,2016,V1336,0.9444444444444444
SNIT CENTRE SOUSSE,2015,V1336,0.9444444444444444
SEPT MOURADI GAMMARTH (12),2015,V1337,1.0
SEPT MOURADI GAMMARTH (12),2014,V1337,1.0
CIE PROMOTION IMM.TOERISTIQEE (6),2014,V1338,1.0
CIE PROMOTION IMMOB.TOURISTIQUE- COPIT (3),2015,V1338,0.8
CENTRAEE TNNE INDESTRIE PEINTERE - CETIP,2014,V1339,1.0
CENTRALE TNNE INDUSTRIE PEINTURE- CETIP,2016,V1339,0.9113924050632911
KIPROPHA (16),2016,V134,1.0
KIPROPHA (16),2015,V134,1.0
SEE REGIONAEE TRANSPORT GAESA - EL GOEAEEL,2014,V1340,1.0
STE REG TRANSPORT GAFSA- EL GOUAFEL,2016,V1340,0.8051948051948052
VLT (12),2015,V1341,1.0
VLT (12),2014,V1341,1.0
VLT  (11),2016,V1341,0.8235294117647058
DR.OETKER GIAS (9),2015,V1342,1.0
DR.OETKER GIAS (9),2014,V1342,1.0
DR.OETKER GIAS   (10),2016,V1342,0.8717948717948718
TIMM A SAIil CHAUSSURES,2014,V1343,1.0
TUNIMA SARL CHAUSSURES,2015,V1343,0.8
TUNIMA SARL CHAUSSURES- TUNIMAC,2016,V1343,0.7777777777777778
DOIUIAIND. MAGHIIEBINES AEIMENTAIRES - DIMA,2014,V1344,1.0
DORRA INDUSTRIES MAGHREBINES ALIMENTAIRES- DIMA,2016,V1344,0.8666666666666667
AEMIA REFRIGERATION,2014,V1345,1.0
ALMIA REFRIGERATION,2016,V1345,0.9473684210526316
ALMIA REFRIGERATION,2015,V1345,0.9473684210526316
CENTRAEE TNNE DTNDUSTRIE DE PEINTURE,2014,V1346,1.0
CENTRALE TNNE INDUSTRIE PEINTURE- CETIP,2016,V1346,0.88
S EE IMMOB EL MEDINA,2014,V1347,1.0
SOCIETE IMMOB NOTRE DAME (2),2015,V1347,0.7916666666666666
STEDEMCO,2014,V1348,1.0
STE DEMCO,2015,V1348,0.9411764705882353
STECOM,2016,V1348,0.8571428571428572
SEE SODINCO (10),2014,V1349,1.0
STE SODINCO (8),2015,V1349,0.8387096774193549
TRAPSA,2016,V135,1.0
TRAPSA,2015,V135,1.0
TRAPSA,2014,V135,1.0
ERIGOLINE (12),2014,V1350,1.0
FRIGOLINE,2016,V1350,0.6956521739130435
FRIGOLINE,2015,V1350,0.6956521739130435
EQUIPEMENT MODEIINE AUTOMOTIVE,2014,V1351,1.0
GIF FILTER,2016,V1352,1.0
GIF FILTER,2015,V1352,1.0
GIF FILTER,2014,V1352,1.0
GOURMANDISE,2014,V1353,1.0
MODERN LEASING,2015,V1353,0.8
MODERN  LEASING,2016,V1353,0.7692307692307692
CONSORTIUM IMMOBILIERE MAGHREBINE,2016,V1354,1.0
CONSORTIUM IMMOBILIERE MAGHREBINE,2015,V1354,1.0
CONSORTIUM IMMOBILIERE MAGHREBINE,2014,V1354,1.0
MB CONFECTION - SINCO TEX- SJP,2014,V1355,1.0
MB CONFECTION/SINCOTEX/SJP,2015,V1355,0.8571428571428572
ISAEYS,2014,V1356,1.0
ISALYS,2016,V1356,0.8333333333333334
ISALYS,2015,V1356,0.8333333333333334
EQUIPEMENT MODEIINE,2014,V1357,1.0
L’EQUIPEMENT MODERNE,2016,V1357,0.8717948717948718
COMPAGNIE TUNISIE DE MEUBLE,2015,V1357,0.782608695652174
AGENCE TUNIS AERIQUE PIIESSE,2014,V1358,1.0
AGENCE TUNIS AFRIQUE PRESSE,2015,V1358,0.9090909090909091
COGITELA,2014,V1359,1.0
COGITEL,2016,V1359,0.9333333333333333
AGRIMED (13),2016,V136,1.0
CIE TNNE ARTICLES S AM I AIRES CHAUEEAGE,2014,V1360,1.0
CIE TNNE ARTICLES SANITAIRES ET CHAUFFAGE,2015,V1360,0.8888888888888888
SEE HOT MOURADIGOLE-MOURADI PALACE (12),2014,V1361,1.0
STE HOT MOURADI GOLF- MOURADI PALACE (12),2015,V1361,0.925
STE HOT MOURADI GOLF-MOURADI PALACE  (11),2016,V1361,0.9
S EE IMMOB TOURISTTQUE TUNISIE - SITE AFRICA (12),2014,V1362,1.0
STE IMMOB TOURISTIQUE TUNISIE SITT AFRICA (12),2015,V1362,0.9263157894736842
STE IMMOB TOURISTIQUE TUNISIE SITT AFRICA  (11),2016,V1362,0.9166666666666666
SOTRAPIL,2016,V1363,1.0
SOTRAPIL,2015,V1363,1.0
SOTRAPIL,2014,V1363,1.0
AMC ERNST & YOUNG,2016,V1364,1.0
AMC ERNST & YOUNG,2015,V1364,1.0
AMC ERNST & YOUNG,2014,V1364,1.0
SNIT-SUD,2016,V1365,1.0
SNIT-SUD,2015,V1365,1.0
SNIT-SUD,2014,V1365,1.0
AGENCE PORTS INSTALLATIONS PECHE,2015,V1366,1.0
AGENCE PORTS INSTALLATIONS PECHE,2014,V1366,1.0
S EE CONGELATION PROD. PECHE AGII,2014,V1367,1.0
STE CONGELATION PDS PÊCHE ET AGR,2015,V1367,0.8615384615384616
SEE PLACEMENT DEVELOPPEMENT TOURISTTQUE (3),2014,V1368,1.0
STE PLACEMENT DEVELOPPEMENT TOURISTIQUE (2),2015,V1368,0.9534883720930233
STE PLACEMENT DEVELOPPEMENT TOURISTIQUE  (2),2016,V1368,0.9425287356321839
SEE TOURISTTQUE EL MANSOUIIMAHDIA,2014,V1369,1.0
ASSURANCE MUTUELLE ITTIHAD- AMI,2016,V1369,0.84375
SOMATRA-GET,2016,V137,1.0
SOMATRA-GET,2015,V137,1.0
SOMATRA-GET,2014,V137,1.0
ELKANAOUET,2014,V1370,1.0
EL KANAOUET,2015,V1370,0.9523809523809523
STE ENNAKL,2016,V1370,0.7
IGL INDUSTRIE,2014,V1371,1.0
IGL INDUSTRIE (20),2015,V1371,0.8387096774193549
SOCIETE ALLEGRO,2014,V1372,1.0
SOTECA ELECTRIC,2016,V1372,0.8
REGIE NATIONALE ALCOOLS,2015,V1372,0.7894736842105263
SOHATRAM,2016,V1373,1.0
SOHATRAM,2015,V1373,1.0
SOHATRAM,2014,V1373,1.0
EUTS METAEIQUE FT EMBAELAGE PLASTIQUE,2014,V1374,1.0
FUTS METALIQUE ET EMBALLAGE PLASTIQUE,2015,V1374,0.9459459459459459
CENTRAEE DISTRIBUTION AUT OMOBILE,2014,V1375,1.0
CENTRALE DISTRIBUTION AUTOMOBILE,2015,V1375,0.9538461538461538
CENTRALE DISTRIBUTION AUTOMOBILE- CDA,2016,V1375,0.9142857142857143
CAP BON ERIGORIEIQUE,2014,V1376,1.0
CAP BON FRIGORIFIQUE,2016,V1376,0.9
CAP BON FRIGORIFIQUE,2015,V1376,0.9
EITOLINA,2014,V1377,1.0
FITOLINA,2016,V1377,0.875
FITOLINA,2015,V1377,0.875
CAI> BON ERIGORIEIQUE PLUS,2014,V1378,1.0
CAP BON FRIGORIFIQUE PLUS,2016,V1378,0.8627450980392157
GIIOUPE AMORIM,2014,V1379,1.0
GROUPE AMORIM,2016,V1379,0.8888888888888888
GROUPE AMORIM,2015,V1379,0.8888888888888888
PROSID,2016,V138,1.0
PROSID,2015,V138,1.0
PROSID,2014,V138,1.0
BM BROSSES,2015,V1380,1.0
BM BROSSES,2014,V1380,1.0
SUPER MOUSSE,2016,V1380,0.7272727272727273
AGRINVEST INTERNATIONAL,2016,V1381,1.0
AGRINVEST INTERNATIONAL,2015,V1381,1.0
AGRINVEST INTERNATIONAL,2014,V1381,1.0
LES CARRELAGES CHOISIS GABES,2014,V1382,1.0
LES CARRELAGES CHOISIS DE GABES,2015,V1382,0.9491525423728814
LES CARRELAGES CHOISIS GABES- CCG,2016,V1382,0.9180327868852459
GENERAL TRANSPORT INTERNATIONAL,2016,V1383,1.0
GENERAL TRANSPORT INTERNATIONAL,2015,V1383,1.0
GENERAL TRANSPORT INTERNATIONAL,2014,V1383,1.0
TISSAGE MEUBLATEX (12),2015,V1384,1.0
TISSAGE MEUBLATEX (12),2014,V1384,1.0
TISSAGE MEUBLATEX  (11),2016,V1384,0.9333333333333333
S EE TNNE CHAUEEAGE ECLAIRAGE PLOMBEIUE,2014,V1385,1.0
STE TNNE CHAUFFAGE ECLAIRAGE PLOMBERIE,2015,V1385,0.8831168831168831
STE TNNE CHAUFFAGE ECLAIRAGE PLOMBERIE- SOTUCEP,2016,V1385,0.8604651162790697
MAMI,2016,V1386,1.0
MAMI,2015,V1386,1.0
MAMI,2014,V1386,1.0
SEE IIEGIONAEE TRANSPORT MEDENINE,2014,V1387,1.0
STE REGIONALE TRANSPORT MEDENINE,2016,V1387,0.8923076923076922
STE REGIONALE TRANSPORT MEDENINE,2015,V1387,0.8923076923076922
STE MATERIEL CLIMATISATION - CMC (13),2014,V1388,1.0
STE MATERIEL CLIMATISATION- SMC  (12),2016,V1388,0.9459459459459459
STE MATERIEL CLIMATISATION- SMC (11),2015,V1388,0.9315068493150684
STE TNNE COLLECTE LAIT (3),2014,V1389,1.0
STE TNNE EMAIL- SOTEMAIL (13),2016,V1389,0.8
LES CIMENTS DE BIZERTE,2016,V139,1.0
LES CIMENTS DE BIZERTE,2015,V139,1.0
LES CIMENTS DE RIZERTE,2014,V139,0.9545454545454546
TEMSIE MICRO-INFORMATIQGE,2014,V1390,1.0
TUNISIE MICRO-INFORMATIQUE-TMI,2016,V1390,0.8363636363636364
TUNISIE MICRO-INFORMATIQUE - TMI,2015,V1390,0.8070175438596492
SEE FERMETURE EMRAELAGES PLASTIQUE (3),2014,V1391,1.0
STE FERMETURE EMBALLAGES EN PLASTIQUE (2),2015,V1391,0.8860759493670887
STE FERMETURE EMBALLAGES PLASTIQUE  (2),2016,V1391,0.8831168831168831
SITS SKANES REACH (12),2014,V1392,1.0
SITS SKANES BEACH (12),2015,V1392,0.9545454545454546
SITS SKANES BEACH  (11),2016,V1392,0.8888888888888888
GROUPE ADVANCED E-TECHNOLOGIE AeTECH,2014,V1393,1.0
GROUPE ADVANCED E-TECHNOLOGIE AETECH,2016,V1393,0.9722222222222222
GROUPE ADVANCED E-TECHNOLOGIE AETECH,2015,V1393,0.9722222222222222
STE RALNEAIRE HAMMAMET SED RAHAMAS (12),2014,V1394,1.0
STE BALNEAIRE HAMMAMET SUD BAHAMAS (12),2015,V1394,0.9230769230769231
STE BALNEAIRE HAMMAMET SUD BAHAMAS  (11),2016,V1394,0.8860759493670887
SIED,2014,V1395,1.0
DES,2016,V1395,0.8571428571428572
DES,2015,V1395,0.8571428571428572
INSTANCE NATIONAEE TELECOMMUNICATIONS,2014,V1396,1.0
INSTANCE NATIONALE TELECOMMUNICATIONS,2016,V1396,0.972972972972973
L’INSTANCE NATIONALE TELECOMMUNICATIONS,2015,V1396,0.9473684210526316
STE TNNE MARCHES GIIOS - SOTEMAG,2014,V1397,1.0
STE TNNE MARCHES DE GROS- SOTUMAG,2016,V1397,0.9230769230769231
STE TNNE MARCHES DE GROS- SOTUMAG,2015,V1397,0.9230769230769231
STE ALIMENTS RETAIL GHRAIER FT EILS,2014,V1398,1.0
STE ALIMENTS POUR BETAIL GHRAIEB ET FILS,2015,V1398,0.9066666666666666
STE ALIMENTS BETAIL GHRAIEB  ET  FILS- SABGEF,2016,V1398,0.825
STE HOTELIERE EL KANTAOUIPAEMAIHNA (12),2014,V1399,1.0
STE HOTELIERE EL KANTAOUI PALMARINA (12),2015,V1399,0.9367088607594937
STE HOTELIERE EL KANTAOUI PALMARINA  (11),2016,V1399,0.9
STE FABRICATION BOISSONS TUNISIE - SFBT (2),2016,V14,1.0
STE FABRICATION BOISSONS TUNISIE- SFBT (2),2015,V14,0.9882352941176471
STE INDUSTRIES CONSERVES ALIMENTAIRES- SICAM,2016,V140,1.0
STE INDUS. CONSERVES ALIMENTAIRES - SICAM,2015,V140,0.9176470588235294
STE INDUSTRIES CONSERVES AL1MENTAIRES,2014,V140,0.8888888888888888
STE EL MOERADI POUR LE COMMERCE (12),2014,V1400,1.0
STE EL MOURADI POUR LE COMMERCE (12),2015,V1400,0.9722222222222222
STE EL MOURADI POUR LE COMMERCE  (11),2016,V1400,0.9315068493150684
UNION INTERNATIONNAEE DE FILATURE,2014,V1401,1.0
AGENCE NATIONAL SECURITE INFORMATIQUE,2016,V1401,0.8571428571428572
MONDIAL EQEIPEMENT MATERIELS AEIMENTAIRES,2014,V1402,1.0
MONDIAL EQUIPEMENT MATERIELS ALIMENTAIRES,2015,V1402,0.9512195121951219
MONDIAL EQUIPEMENTS MATERIELS  ALIMENTAIRES-MODEMA,2016,V1402,0.8791208791208791
RAEEINERIE,2014,V1403,1.0
RAFFINERIE,2016,V1403,0.8
RAFFINERIE,2015,V1403,0.8
ATCT (5),2014,V1404,1.0
STMT (15),2015,V1404,0.7058823529411764
TEINTURERIE EINISSAGE MF.DITERR ANF.ENS,2014,V1405,1.0
TEINTURERIE FINISSAGE MEDITERRANEENS,2015,V1405,0.9333333333333333
STE TNNE COLLECTE CEREALES (10),2014,V1406,1.0
STE TNNE COLLECTE CEREALES- STCC   (8),2016,V1406,0.8405797101449275
PC RETAIL OUTLET,2014,V1407,1.0
PC RETAIL OUTLET (20),2015,V1407,0.8648648648648649
SOCIETE FORUM LIV1I,2014,V1408,1.0
SOCIETE FORUM LIVII,2016,V1408,0.9473684210526316
SOCIETE FORUM LIVII,2015,V1408,0.9473684210526316
CITE NATIONAEE SPORTIVE,2014,V1409,1.0
CITE NATIONALE  SPORTIVE,2016,V1409,0.9361702127659575
CITE NATIONALE  SPORTIVE,2015,V1409,0.9361702127659575
SOCIETE EL ATHIR,2016,V141,1.0
SNITNORD,2014,V1410,1.0
SNIT NORD,2016,V1410,0.9411764705882353
SNIT NORD,2015,V1410,0.9411764705882353
CENTRE PIECES INDESTRIELLE AETOMORILE,2014,V1411,1.0
CENTRE PIECES INDUSTRIELLE ET AUTOMOBILE,2015,V1411,0.9090909090909091
PROMO FOOD,2014,V1412,1.0
PROMO FOOD (14),2015,V1412,0.8
PROMO FOOD  (15),2016,V1412,0.7692307692307692
GENEIIALE DE PRECONTRAINTE,2014,V1413,1.0
GENERALE DE PRECONTRAINTE,2016,V1413,0.9411764705882353
GENERALE DE PRECONTRAINTE,2015,V1413,0.9411764705882353
STE PROMOTION INDUSTRIE METAELIQUES,2014,V1414,1.0
INOPLAST LOISIRS (10),2014,V1415,1.0
INOPLAST LOISIRS (8),2015,V1415,0.926829268292683
INOPLAST LOISIRS  (8),2016,V1415,0.9047619047619048
"TRANS MF.DITERR ANF.F, TEXTILE",2014,V1416,1.0
STE TNNE FILTRES - MISFAT,2015,V1416,0.7636363636363637
MEDITTERRANEAN FOOD INDUSTRY- MFI,2016,V1416,0.7301587301587302
IND FARRICATION COLLE DEIUVES,2014,V1417,1.0
IND FABRICATION  COLLE ET DERIVES,2015,V1417,0.9032258064516129
AGENCE FONCIERE INDUSTRIELLE- AFI,2016,V1417,0.8387096774193549
STE REGIONAEE TRANSPORT REJA,2014,V1418,1.0
STE REGIONALE TRANSPORT BEJA,2015,V1418,0.9285714285714286
STE REGIONALE TRANSPORT KASSERINE,2016,V1418,0.8852459016393442
GENERAL PEINTERES ACCESSOIRES,2014,V1419,1.0
GENERALE DE PRECONTRAINTE,2016,V1419,0.8148148148148149
GENERALE DE PRECONTRAINTE,2015,V1419,0.8148148148148149
STE REGIONALE TRANSPORT SFAX,2016,V142,1.0
STE REGIONALE TRANSPORT SFAX,2015,V142,1.0
NEW RODY LINE,2014,V1420,1.0
NEW BODY LINE,2016,V1420,0.9230769230769231
NEW BODY LINE,2015,V1420,0.9230769230769231
DAMAK SHIPPING,2016,V1421,1.0
DAMAK SHIPPING,2015,V1421,1.0
DAMAK SHIPPING,2014,V1421,1.0
SERVICOM,2016,V1422,1.0
SERVICOM,2015,V1422,1.0
SERVICOM,2014,V1422,1.0
ENFAVETINTERNATONAE,2014,V1423,1.0
ENFAVET INTERNATONAL,2016,V1423,0.9230769230769231
ENFAVET INETRNATONAL,2015,V1423,0.9230769230769231
AROE WAEID TRADING,2014,V1424,1.0
ABOU WALID TRADING,2016,V1424,0.8333333333333334
ABOU WALID TRADING,2015,V1424,0.8333333333333334
VERSES AEGERIE,2014,V1425,1.0
VERSUS ALGERIE (20),2015,V1425,0.7272727272727273
SORITEX,2014,V1426,1.0
SORIMEX,2016,V1426,0.8571428571428572
SLAMA HEILES (9),2014,V1427,1.0
SLAMA HUILES (9),2015,V1427,0.9375
SLAMA HUILES  (10),2016,V1427,0.8235294117647058
COTENACE,2014,V1428,1.0
COTUNACE,2016,V1428,0.875
COTUNACE,2015,V1428,0.875
AEMAADEN,2014,V1429,1.0
AL MAADEN,2016,V1429,0.8235294117647058
AL MAADEN,2015,V1429,0.8235294117647058
SOCIETE LAIT ET DERIVES - SLD (2),2016,V143,1.0
SOCIETE LAIT ET DERIVES - SLD (2),2015,V143,1.0
SOCIETE LAIT ET DERIV ES SER E,2014,V143,0.8571428571428572
"STE MISE VAEEER DEV.AGIUCOLE ""RAOEDHA"" (3)",2014,V1430,1.0
STE MISE VALEUR DEV.AGRICOLE «RAOUDHA» (2),2015,V1430,0.8571428571428572
STE MISE VALEUR DEV.AGRICOLE «RAOUDHA»  (2),2016,V1430,0.8470588235294118
GROUPE STIVEL,2016,V1431,1.0
GROUPE STIVEL,2015,V1431,1.0
GROUPE STIVEL,2014,V1431,1.0
KINGI LEX KAIROEAN,2014,V1432,1.0
KINGFLEX  KAIROUAN,2016,V1432,0.8888888888888888
KINGFLEX  KAIROUAN,2015,V1432,0.8888888888888888
EQEIPEMENT MODERNE HADWARE,2014,V1433,1.0
ENTREPRISE MOHAMED HSAN,2016,V1433,0.8163265306122449
ENTREPRISE MOHAMED HSAN,2015,V1433,0.8163265306122449
LE LOGEMENT,2015,V1434,1.0
LE LOGEMENT,2014,V1434,1.0
SIMONE TEXTILE,2016,V1434,0.72
STMT (15),2015,V1435,1.0
STMT (15),2014,V1435,1.0
STAG TUNISIE,2014,V1436,1.0
TUNISIE LEASING,2016,V1436,0.8148148148148149
TUNISIE LEASING,2015,V1436,0.8148148148148149
SIFCOL DISTRIBUTION,2014,V1437,1.0
FLORUS DISTRIBUTION SARL,2016,V1437,0.7906976744186046
THYNA DES INDUSTRIES SPECIAEISEES,2014,V1438,1.0
S EE DELIA,2014,V1439,1.0
STE LES PYRAMIDES,2016,V1439,0.7407407407407407
MEUBLATEX INDUSTRIES (11),2016,V144,1.0
MEUBLATEX INDUSTRIES (12),2015,V144,0.96
MEURLATEX INDUSTRIES (12),2014,V144,0.92
JAEGER CONT ROLS T UNISIA SA,2014,V1440,1.0
JAEGER CONTROLS TUNISIA SA,2016,V1440,0.962962962962963
JAEGER CONTROLS TUNISIA SA,2015,V1440,0.962962962962963
AGENCE REHABILI TATION RENOVATION UKRAINE - ARRU,2014,V1441,1.0
AGENCE REHABILITATION RENOVATION URBAINE - ARRU,2015,V1441,0.968421052631579
AGENCE REHABILITATION RENOVATION URBAINE-ARRU,2016,V1441,0.946236559139785
CHIMAP,2014,V1442,1.0
ORTHOPEDIC TUNISIA,2014,V1443,1.0
TUNISAIR TECHNICS,2016,V1443,0.8
"INST NAT NORMALISATION PROP INDUSTRIE!,I,F,",2014,V1444,1.0
INST NAT NORMALISATION PROP INDUSTRIELLE- INNORPI,2015,V1444,0.8260869565217391
TUNINDUSTRIE,2016,V1445,1.0
TUNINDUSTRIE,2014,V1445,1.0
SOMEF DISTRIBUTION,2014,V1446,1.0
BITS INFORMATIQUE,2015,V1446,0.8571428571428572
BLEU DE SUD - BDS,2015,V1447,1.0
BLEU DE SUD - BDS,2014,V1447,1.0
LES GRANDS MOULINS DE TUNIS,2016,V1447,0.5909090909090908
BETON MANUFACTURE DU SUD,2016,V1448,1.0
BETON MANUFACTURE DU SUD,2015,V1448,1.0
BETON MANUFACTURE DU SUD,2014,V1448,1.0
TUNISIE FARINE (10),2014,V1449,1.0
TUNISIE FARINE (8),2015,V1449,0.9189189189189189
TUNISIE FARINE   (8),2016,V1449,0.8717948717948718
STE PROD AGRICOLE TEBOULBA-SOPAT (MLIHA),2016,V145,1.0
SEE HOT MOURADIGOLE-MOURADI PALACE (12),2014,V145,0.8354430379746836
PHILBERT TUNISIE,2016,V1450,1.0
PHILBERT TUNISIE,2015,V1450,1.0
PHILBERT TUNISIE,2014,V1450,1.0
HEXABYTE,2016,V1451,1.0
HEXABYTE,2015,V1451,1.0
HEXABYTE,2014,V1451,1.0
SEE EXPANSION LITERIE MATELASSERIE,2014,V1452,1.0
STE EXPANSION LITERIE ET MATELASSERIE,2016,V1452,0.9577464788732395
STE EXPANSION LITERIE ET MATELASSERIE,2015,V1452,0.9577464788732395
PROSID CENTRE,2016,V1453,1.0
PROSID CENTRE,2015,V1453,1.0
PROSID CENTRE,2014,V1453,1.0
FRIES TUNISIE,2016,V1454,1.0
FRIES TUNISIE,2014,V1454,1.0
GIIOUPE AI’EM TUNISIE,2014,V1455,1.0
GROUPE APEM TUNISIE,2016,V1455,0.85
SIMONE TEXTILE,2016,V1456,1.0
SIMONE TEXTILE,2015,V1456,1.0
SIMONE TEXTILE,2014,V1456,1.0
PLASTIFILM S.A.,2015,V1457,1.0
PLASTIFILM S.A.,2014,V1457,1.0
PLASTIC SFAX,2016,V1457,0.7407407407407407
POLE EL GAZALA TECHNOLOGIES COMMUNICATION,2014,V1458,1.0
